idx	sentence	label
320	sex ironically has little to do with the story , which becomes something about how lame it is to try and evade your responsibilities and that you should never , ever , leave a large dog alone with a toddler . but never mind all that ; the boobs are fantasti	0
321	if this movie leaves you cool , it also leaves you intriguingly contemplative . 	1
322	delivers roughly equal amounts of beautiful movement and inside information . 	1
323	demme's loose approach kills the suspense . 	0
324	deep down , i realized the harsh reality of my situation : i would leave the theater with a lower i . q . than when i had entered . 	0
325	this formulaic chiller will do little to boost stallone's career . 	0
326	some of their jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny . 	0
327	the movie isn't always easy to look at . but if it is indeed a duty of art to reflect life , than leigh has created a masterful piece of artistry right here . 	1
328	dark , resonant , inventively detailed and packed with fleet turns of plot and a feast of visual amazement . 	1
329	a sharp , amusing study of the cult of celebrity . 	1
330	the scriptwriters are no less a menace to society than the film's characters . 	0
331	classic cinema served up with heart and humor	1
332	a dashing and absorbing outing with one of france's most inventive directors . 	1
333	it's the funniest american comedy since graffiti bridge . 	0
334	vaguely interesting , but it's just too too much . 	0
335	for all the wit and hoopla , festival in cannes offers rare insight into the structure of relationships . 	1
336	nothing is sacred in this gut-buster . 	1
337	a mature , deeply felt fantasy of a director's travel through 300 years of russian history . 	1
338	it's better suited for the history or biography channel , but there's no arguing the tone of the movie - it leaves a bad taste in your mouth and questions on your mind . 	0
339	 . . . ( like ) channel surfing between the discovery channel and a late-night made-for-cable action movie . 	0
340	bigelow offers some flashy twists and turns that occasionally fortify this turgid fable . but for the most part , the weight of water comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness . 	0
341	it drowns in sap . 	0
342	though catch me if you can isn't badly made , the fun slowly leaks out of the movie . 	0
343	expands the limits of what a film can be , taking us into the lives of women to whom we might not give a second look if we passed them on the street . 	1
344	the touch is generally light enough and the performances , for the most part , credible . 	1
345	jolting into charleston rhythms , the story has the sizzle of old news that has finally found the right vent ( accurate ? who cares ? ) . 	1
346	a sentimental hybrid that could benefit from the spice of specificity . 	0
347	certainly the performances are worthwhile . 	1
348	'what's the russian word for wow ! ? '	1
349	i am sorry that i was unable to get the full brunt of the comedy . 	0
350	it's refreshing to see a girl-power movie that doesn't feel it has to prove anything . 	1
351	a few pieces of the film buzz and whir ; very little of it actually clicks . the thing just never gets off the ground . 	0
352	charlotte sometimes is a brilliant movie . it is about irrational , unexplainable life and it seems so real because it does not attempt to filter out the complexity . 	1
353	some people want the ol' ball-and-chain and then there are those who just want the ball and chain . 	1
354	it's a visual delight and a decent popcorn adventure , as long as you don't try to look too deep into the story	1
355	"there may have been a good film in "" trouble every day , "" but it is not what is on the screen . "	0
356	some of the computer animation is handsome , and various amusing sidekicks add much-needed levity to the otherwise bleak tale , but overall the film never rises above mediocrity . 	0
357	an exceptionally dreary and overwrought bit of work , every bit as imperious as katzenberg's the prince of egypt from 1998 . 	0
358	koury frighteningly and honestly exposes one teenager's uncomfortable class resentment and , in turn , his self-inflicted retaliation . 	1
359	all in all , a great party . 	1
360	the chateau cleverly probes the cross-cultural differences between gauls and yanks . 	1
361	it is bad , but certainly not without merit as entertainment . 	0
362	sets animation back 30 years , musicals back 40 years and judaism back at least 50 . 	0
363	it's probably not easy to make such a worthless film . . . 	0
